New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2013-2016 Math Test (Grades 3-8),,,,,,,,,,,,,,,
District Summary,,,,,,,,,,,,,,,
Results for All Students,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
district,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
6,8,2015,All Students,1757,291,736,41.9,700,39.8,229,13,92,5.2,321,18.3
6,8,2016,All Students,1557,285,717,46.1,592,38,199,12.8,49,3.1,248,15.9
6,All Grades,2013,All Students,11932,287,5621,47.1,4283,35.9,1564,13.1,464,3.9,2028,17
6,All Grades,2014,All Students,11485,291,4841,42.2,4085,35.6,1926,16.8,633,5.5,2559,22.3
6,All Grades,2015,All Students,10770,291,4433,41.2,3815,35.4,1809,16.8,713,6.6,2522,23.4
6,All Grades,2016,All Students,10172,291,4183,41.1,3516,34.6,1693,16.6,780,7.7,2473,24.3
7,3,2013,All Students,1407,280,749,53.2,492,35,145,10.3,21,1.5,166,11.8
7,3,2014,All Students,1385,282,706,51,460,33.2,176,12.7,43,3.1,219,15.8
7,3,2015,All Students,1276,286,612,48,410,32.1,183,14.3,71,5.6,254,19.9
7,3,2016,All Students,1266,289,509,40.2,458,36.2,197,15.6,102,8.1,299,23.6
7,4,2013,All Students,1388,279,734,52.9,484,34.9,147,10.6,23,1.7,170,12.2
7,4,2014,All Students,1339,280,678,50.6,445,33.2,159,11.9,57,4.3,216,16.1
7,4,2015,All Students,1376,280,694,50.4,461,33.5,158,11.5,63,4.6,221,16.1
7,4,2016,All Students,1242,284,594,47.8,369,29.7,175,14.1,104,8.4,279,22.5
7,5,2013,All Students,1268,279,807,63.6,337,26.6,107,8.4,17,1.3,124,9.8
7,5,2014,All Students,1303,286,689,52.9,396,30.4,186,14.3,32,2.5,218,16.7
7,5,2015,All Students,1281,286,679,53,385,30.1,181,14.1,36,2.8,217,16.9
7,5,2016,All Students,1349,283,757,56.1,378,28,157,11.6,57,4.2,214,15.9
7,6,2013,All Students,1392,275,798,57.3,472,33.9,97,7,25,1.8,122,8.8
7,6,2014,All Students,1358,276,772,56.8,452,33.3,91,6.7,43,3.2,134,9.9
7,6,2015,All Students,1279,277,710,55.5,405,31.7,127,9.9,37,2.9,164,12.8
7,6,2016,All Students,1174,278,570,48.6,454,38.7,105,8.9,45,3.8,150,12.8
7,7,2013,All Students,1341,275,938,69.9,320,23.9,76,5.7,7,0.5,83,6.2
7,7,2014,All Students,1379,279,901,65.3,357,25.9,111,8,10,0.7,121,8.8
7,7,2015,All Students,1342,280,826,61.5,391,29.1,107,8,18,1.3,125,9.3
7,7,2016,All Students,1262,280,771,61.1,363,28.8,104,8.2,24,1.9,128,10.1
7,8,2013,All Students,1417,276,845,59.6,459,32.4,98,6.9,15,1.1,113,8
7,8,2014,All Students,1257,274,789,62.8,368,29.3,81,6.4,19,1.5,100,8
7,8,2015,All Students,1272,272,806,63.4,355,27.9,89,7,22,1.7,111,8.7
7,8,2016,All Students,1236,270,800,64.7,333,26.9,83,6.7,20,1.6,103,8.3
7,All Grades,2013,All Students,8213,277,4871,59.3,2564,31.2,670,8.2,108,1.3,778,9.5
7,All Grades,2014,All Students,8021,280,4535,56.5,2478,30.9,804,10,204,2.5,1008,12.6
7,All Grades,2015,All Students,7826,280,4327,55.3,2407,30.8,845,10.8,247,3.2,1092,14
7,All Grades,2016,All Students,7529,281,4001,53.1,2355,31.3,821,10.9,352,4.7,1173,15.6
8,3,2013,All Students,2118,290,854,40.3,780,36.8,357,16.9,127,6,484,22.9
8,3,2014,All Students,2311,293,863,37.3,844,36.5,417,18,187,8.1,604,26.1
