DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/01/2016,18:50,BROOKLYN,11224,40.5798042,-73.9718339,"(40.5798042, -73.9718339)",NEPTUNE AVENUE,WEST 5 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3381358,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:45,BROOKLYN,11228,40.6060169,-74.0139121,"(40.6060169, -74.0139121)",BAY 10 STREET,CROPSEY AVENUE,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3382124,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,18:45,QUEENS,11367,40.7199104,-73.8090389,"(40.7199104, -73.8090389)",UNION TURNPIKE,PARSONS BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3382431,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,18:45,BROOKLYN,11205,40.6980036,-73.974788,"(40.6980036, -73.974788)",FLUSHING AVENUE,CUMBERLAND STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3382307,PASSENGER VEHICLE,BICYCLE,,,
02/01/2016,18:40,,,,,,ASTORIA BOULEVARD SOUTH,75 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3383181,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
02/01/2016,18:40,,,,,,138 STREET,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3382479,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:40,MANHATTAN,10010,40.7401151,-73.9822131,"(40.7401151, -73.9822131)",EAST 25 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381864,UNKNOWN,,,,
02/01/2016,18:35,,,40.7713071,-73.8766313,"(40.7713071, -73.8766313)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3381795,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:35,MANHATTAN,10036,40.7603012,-73.9949825,"(40.7603012, -73.9949825)",WEST 43 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381891,PASSENGER VEHICLE,LIVERY VEHICLE,,,
02/01/2016,18:30,QUEENS,11412,40.706161,-73.7681916,"(40.706161, -73.7681916)",104 AVENUE,189 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3381607,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,18:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381350,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,18:30,,,40.7017944,-73.8160019,"(40.7017944, -73.8160019)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3383046,OTHER,UNKNOWN,,,
02/01/2016,18:30,,,40.5832782,-73.9822465,"(40.5832782, -73.9822465)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381355,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:30,QUEENS,11372,40.7536563,-73.87935,"(40.7536563, -73.87935)",,,34-16 88 ST,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381794,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,18:30,MANHATTAN,10022,40.7615508,-73.9665842,"(40.7615508, -73.9665842)",EAST 59 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3381187,PASSENGER VEHICLE,TAXI,,,
02/01/2016,18:30,BROOKLYN,11224,40.5755654,-73.9812022,"(40.5755654, -73.9812022)",STILLWELL AVENUE,SURF AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381359,PASSENGER VEHICLE,OTHER,,,
02/01/2016,18:30,BROOKLYN,11203,40.6558844,-73.9423998,"(40.6558844, -73.9423998)",EAST 38 STREET,CLARKSON AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3382869,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,18:30,BROOKLYN,11203,40.6516464,-73.9323235,"(40.6516464, -73.9323235)",CHURCH AVENUE,EAST 48 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3382151,SMALL COM VEH(4 TIRES),UNKNOWN,,,
02/01/2016,18:29,QUEENS,11377,40.7420317,-73.8926584,"(40.7420317, -73.8926584)",72 STREET,43 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3382455,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,18:23,QUEENS,11414,40.6574995,-73.8394637,"(40.6574995, -73.8394637)",CROSS BAY BOULEVARD,160 AVENUE,,2,0,0,0,0,0,2,0,Prescription Medication,Unspecified,,,,3381655,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:23,,,,,,EAST 152 STREET,3 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3381271,UNKNOWN,,,,
02/01/2016,18:22,,,40.5453441,-74.1605691,"(40.5453441, -74.1605691)",,,P/L OF 4343 AMBOY ROAD,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3381825,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,18:22,QUEENS,11379,40.7157733,-73.8743755,"(40.7157733, -73.8743755)",JUNIPER VALLEY ROAD,79 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382370,VAN,VAN,,,
02/01/2016,18:18,,,,,,RICHMOND TERRACE,GRANITE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382553,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:18,BROOKLYN,11208,40.6810756,-73.8811001,"(40.6810756, -73.8811001)",HIGHLAND PLACE,FULTON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3382219,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:16,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3382074,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/01/2016,18:15,BROOKLYN,11224,40.5728112,-73.9991541,"(40.5728112, -73.9991541)",SURF AVENUE,WEST 33 STREET,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,3381357,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,18:15,,,,,,65 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381437,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
02/01/2016,18:15,BROOKLYN,11205,40.6972035,-73.9529233,"(40.6972035, -73.9529233)",PARK AVENUE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382281,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,18:10,QUEENS,11414,40.6601093,-73.8333589,"(40.6601093, -73.8333589)",100 STREET,159 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381654,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,18:10,QUEENS,11356,40.7801485,-73.8469456,"(40.7801485, -73.8469456)",22 AVENUE,121 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3382468,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:10,MANHATTAN,10032,40.8346811,-73.9444241,"(40.8346811, -73.9444241)",WEST 158 STREET,BROADWAY,,0,0,0,0,0,0,0,0,,,,,,3381257,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,18:09,BRONX,10461,40.8444894,-73.8462338,"(40.8444894, -73.8462338)",EASTCHESTER ROAD,WILLIAMSBRIDGE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381342,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,18:06,BROOKLYN,11201,40.696131,-73.9871041,"(40.696131, -73.9871041)",TILLARY STREET,JAY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382294,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,18:04,BRONX,10452,40.8422488,-73.9140226,"(40.8422488, -73.9140226)",WALTON AVENUE,ROCKWOOD STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,Unspecified,Unspecified,3382018,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
02/01/2016,18:00,,,,,,BEVERLY ROAD,FLATBUSH AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3382168,PASSENGER VEHICLE,,,,
02/01/2016,18:00,QUEENS,11432,40.7099981,-73.792623,"(40.7099981, -73.792623)",169 STREET,88 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3381605,PASSENGER VEHICLE,,,,
02/01/2016,18:00,QUEENS,11355,40.7588717,-73.8206369,"(40.7588717, -73.8206369)",SANFORD AVENUE,PARSONS BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3382480,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,18:00,BROOKLYN,11216,40.6767222,-73.9470722,"(40.6767222, -73.9470722)",DEAN STREET,NEW YORK AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3382254,PASSENGER VEHICLE,,,,
02/01/2016,18:00,,,,,,RUST STREET,57 PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381617,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,18:00,,,,,,MYRTLE AVENUE,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381546,VAN,PASSENGER VEHICLE,,,
02/01/2016,18:00,STATEN ISLAND,10306,40.5523565,-74.1331691,"(40.5523565, -74.1331691)",HYLAN BOULEVARD,BAY TERRACE,,0,0,0,0,0,0,0,0,Other Electronic Device,Unspecified,,,,3382561,BUS,PICK-UP TRUCK,,,
02/01/2016,18:00,QUEENS,11373,40.7425328,-73.8803373,"(40.7425328, -73.8803373)",ELMHURST AVENUE,MACNISH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382496,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
02/01/2016,18:00,QUEENS,11361,40.7577537,-73.7833817,"(40.7577537, -73.7833817)",NORTHERN BOULEVARD,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382502,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,18:00,BROOKLYN,11206,40.7013819,-73.9550915,"(40.7013819, -73.9550915)",LEE AVENUE,LYNCH STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3382322,VAN,PASSENGER VEHICLE,,,
02/01/2016,17:00,QUEENS,11377,40.7394165,-73.9203946,"(40.7394165, -73.9203946)",48 AVENUE,45 STREET,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,3382458,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:00,,,40.8418477,-73.9453796,"(40.8418477, -73.9453796)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381256,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,17:00,BROOKLYN,11220,40.6372129,-74.0221984,"(40.6372129, -74.0221984)",4 AVENUE,SHORE ROAD DRIVE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381436,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,17:00,BROOKLYN,11212,40.654629,-73.9220058,"(40.654629, -73.9220058)",KINGS HIGHWAY,REMSEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3382142,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,16:56,QUEENS,11426,40.7399164,-73.7246841,"(40.7399164, -73.7246841)",244 STREET,81 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3382399,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:56,BRONX,10463,40.880477,-73.9105269,"(40.880477, -73.9105269)",RIVERDALE AVENUE,WEST 230 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382071,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,16:55,,,40.8275553,-73.9532695,"(40.8275553, -73.9532695)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3381244,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:55,STATEN ISLAND,10306,40.5676287,-74.1126115,"(40.5676287, -74.1126115)",HYLAN BOULEVARD,BEACH AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3382562,PASSENGER VEHICLE,,,,
02/01/2016,16:55,BROOKLYN,11217,40.6835142,-73.9759509,"(40.6835142, -73.9759509)",ATLANTIC AVENUE,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382270,PASSENGER VEHICLE,VAN,,,
02/01/2016,16:54,BROOKLYN,11223,40.6017957,-73.9725665,"(40.6017957, -73.9725665)",AVENUE S,MC DONALD AVENUE,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,3382836,PASSENGER VEHICLE,BICYCLE,,,
02/01/2016,16:50,,,40.7854219,-73.9839876,"(40.7854219, -73.9839876)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381919,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,16:50,,,,,,WILLIS AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3381265,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:50,BROOKLYN,11249,40.7098645,-73.9669492,"(40.7098645, -73.9669492)",WHYTE AVENUE,SOUTH 8 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,3382321,PASSENGER VEHICLE,BUS,,,
02/01/2016,7:30,QUEENS,11355,40.7519333,-73.8089074,"(40.7519333, -73.8089074)",LABURNUM AVENUE,158 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3381703,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,7:21,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3381879,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,7:20,QUEENS,11378,40.7266237,-73.9064473,"(40.7266237, -73.9064473)",BORDEN AVENUE,55 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381613,OTHER,PASSENGER VEHICLE,,,
02/01/2016,7:15,,,,,,,,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3381232,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,7:15,,,40.7264503,-73.7563063,"(40.7264503, -73.7563063)",,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3381734,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,7:15,QUEENS,11369,40.7609646,-73.87594,"(40.7609646, -73.87594)",,,30-38 93 ST,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3382532,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,7:12,,,40.6212984,-73.8971135,"(40.6212984, -73.8971135)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3382857,PASSENGER VEHICLE,,,,
02/01/2016,7:10,QUEENS,11377,40.7561085,-73.9007029,"(40.7561085, -73.9007029)",62 STREET,32 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,Unspecified,,,3381784,UNKNOWN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
02/01/2016,7:10,MANHATTAN,10021,40.7697502,-73.9606016,"(40.7697502, -73.9606016)",EAST 72 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3381205,TAXI,PASSENGER VEHICLE,,,
02/01/2016,7:05,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381216,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/01/2016,7:00,,,40.8764729,-73.8705687,"(40.8764729, -73.8705687)",,,,5,0,0,0,0,0,5,0,Traffic Control Disregarded,Traffic Control Disregarded,Turning Improperly,,,3381324,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
02/01/2016,7:00,BROOKLYN,11221,40.6894282,-73.942223,"(40.6894282, -73.942223)",THROOP AVENUE,GREENE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381515,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,6:58,MANHATTAN,10016,40.747925,-73.973607,"(40.747925, -73.973607)",EAST 39 STREET,2 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3381182,TAXI,,,,
02/01/2016,6:55,,,,,,,,,3,0,0,0,0,0,3,0,Glare,Fatigued/Drowsy,,,,3381934,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,6:50,QUEENS,11420,40.6830208,-73.8124724,"(40.6830208, -73.8124724)",111 AVENUE,130 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3381646,UNKNOWN,,,,
02/01/2016,6:50,,,40.8551235,-73.8722091,"(40.8551235, -73.8722091)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381352,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,6:50,,,,,,OCEAN PARKWAY,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Lost Consciousness,,,,3381397,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,6:50,BROOKLYN,11208,40.6728582,-73.871302,"(40.6728582, -73.871302)",EUCLID AVENUE,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381492,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,6:50,BROOKLYN,11208,40.6728582,-73.871302,"(40.6728582, -73.871302)",EUCLID AVENUE,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382957,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,6:45,,,40.7375562,-73.8508811,"(40.7375562, -73.8508811)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381744,PASSENGER VEHICLE,,,,
02/01/2016,6:45,BROOKLYN,11233,40.6764962,-73.9136956,"(40.6764962, -73.9136956)",ATLANTIC AVENUE,BOYLAND STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381471,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,6:40,QUEENS,11422,40.6790333,-73.7288075,"(40.6790333, -73.7288075)",BROOKVILLE BOULEVARD,129 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381626,OTHER,PASSENGER VEHICLE,,,
02/01/2016,6:40,MANHATTAN,10018,40.7589782,-73.9939358,"(40.7589782, -73.9939358)",DYER AVENUE,WEST 42 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381159,OTHER,PASSENGER VEHICLE,,,
02/01/2016,6:38,BRONX,10474,40.8170712,-73.8852395,"(40.8170712, -73.8852395)",LAFAYETTE AVENUE,LONGFELLOW AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381278,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
02/01/2016,6:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381136,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,6:30,QUEENS,11385,40.7021237,-73.9095834,"(40.7021237, -73.9095834)",CYPRESS AVENUE,GATES AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382372,VAN,SPORT UTILITY / STATION WAGON,,,
02/01/2016,6:30,QUEENS,11377,40.7418634,-73.9075049,"(40.7418634, -73.9075049)",QUEENS BOULEVARD,58 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3383103,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,6:25,,,40.7014547,-73.9896203,"(40.7014547, -73.9896203)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3382296,SPORT UTILITY / STATION WAGON,OTHER,,,
02/01/2016,6:25,BROOKLYN,11210,40.6135074,-73.9540845,"(40.6135074, -73.9540845)",OCEAN AVENUE,AVENUE O,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381451,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,6:20,STATEN ISLAND,10309,40.5443795,-74.2090831,"(40.5443795, -74.2090831)",ROSSVILLE AVENUE,MASON BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3381831,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,6:15,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,,,,3382016,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,6:15,MANHATTAN,10009,40.7319824,-73.9819663,"(40.7319824, -73.9819663)",EAST 15 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3381169,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
02/01/2016,6:10,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381733,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,6:08,BROOKLYN,11207,40.6590605,-73.8845814,"(40.6590605, -73.8845814)",STANLEY AVENUE,VAN SICLEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3382224,UNKNOWN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
02/01/2016,6:05,BROOKLYN,11225,40.661733,-73.9607699,"(40.661733, -73.9607699)",LEFFERTS AVENUE,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3382181,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,6:00,MANHATTAN,10027,40.8077723,-73.9454833,"(40.8077723, -73.9454833)",WEST 125 STREET,LENOX AVENUE,,1,0,1,0,0,0,0,0,Lost Consciousness,,,,,3381239,UNKNOWN,,,,
02/01/2016,6:00,QUEENS,11377,40.7356329,-73.9009535,"(40.7356329, -73.9009535)",65 STREET,51 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381679,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,5:58,,,40.7434286,-73.7754626,"(40.7434286, -73.7754626)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381729,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,5:29,QUEENS,11413,40.6801176,-73.7532369,"(40.6801176, -73.7532369)",MERRICK BOULEVARD,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381628,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,5:25,,,,,,WEBSTER AVENUE,EAST 180 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3381310,PASSENGER VEHICLE,TAXI,,,
02/01/2016,5:10,,,,,,ROCKAWAY BOULEVARD,VAN WYCK EXPRESSWAY SR WEST,,2,0,0,0,0,0,2,0,Physical Disability,Physical Disability,,,,3381650,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,5:10,,,,,,,,SHEA RD FMP,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,3381720,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,4:35,,,,,,BRUCKNER BOULEVARD,CYPRESS AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3381263,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,4:30,,,40.8049944,-73.9113446,"(40.8049944, -73.9113446)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381262,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,4:30,,,,,,FORT HAMILTON PARKWAY,DAHILL ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381400,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,4:20,QUEENS,11426,40.733527,-73.7260311,"(40.733527, -73.7260311)",HILLSIDE AVENUE,239 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3381625,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/01/2016,4:05,BRONX,10469,40.8770335,-73.8463682,"(40.8770335, -73.8463682)",EASTCHESTER ROAD,BOSTON ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3381320,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
02/01/2016,4:00,,,40.842349,-73.9311822,"(40.842349, -73.9311822)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3381254,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,4:00,BRONX,10472,40.8310849,-73.8690808,"(40.8310849, -73.8690808)",ROSEDALE AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381290,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,3:05,QUEENS,11433,40.6933965,-73.7889315,"(40.6933965, -73.7889315)",BREWER BOULEVARD,110 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381755,PASSENGER VEHICLE,UNKNOWN,,,
